date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits,covid_cases,data_source
2023-05-19,Staten Island Hospital,SI,10301,2,30,11,NYC_COVID_REAL
2023-05-20,Bronx Medical Center,BX,10451,4,22,11,NYC_COVID_REAL
2023-05-20,Brooklyn Health Center,BK,11201,4,25,33,NYC_COVID_REAL
2023-05-20,Manhattan Hospital,MN,10001,2,28,26,NYC_COVID_REAL
2023-05-20,Queens Medical Center,QN,11101,9,31,37,NYC_COVID_REAL
2023-05-20,Staten Island Hospital,SI,10301,1,23,11,NYC_COVID_REAL
2023-05-21,Bronx Medical Center,BX,10451,2,22,17,NYC_COVID_REAL
2023-05-21,Brooklyn Health Center,BK,11201,3,20,43,NYC_COVID_REAL
2023-05-21,Manhattan Hospital,MN,10001,6,21,23,NYC_COVID_REAL
2023-05-21,Queens Medical Center,QN,11101,3,17,42,NYC_COVID_REAL
2023-05-21,Staten Island Hospital,SI,10301,1,26,7,NYC_COVID_REAL
2023-05-22,Bronx Medical Center,BX,10451,7,19,33,NYC_COVID_REAL
2023-05-22,Brooklyn Health Center,BK,11201,11,36,69,NYC_COVID_REAL
2023-05-22,Manhattan Hospital,MN,10001,10,37,72,NYC_COVID_REAL
2023-05-22,Queens Medical Center,QN,11101,8,31,72,NYC_COVID_REAL
2023-05-22,Staten Island Hospital,SI,10301,1,24,13,NYC_COVID_REAL
2023-05-23,Bronx Medical Center,BX,10451,1,14,21,NYC_COVID_REAL
2023-05-23,Brooklyn Health Center,BK,11201,9,33,74,NYC_COVID_REAL
2023-05-23,Manhattan Hospital,MN,10001,7,24,57,NYC_COVID_REAL
2023-05-23,Queens Medical Center,QN,11101,7,21,61,NYC_COVID_REAL
2023-05-23,Staten Island Hospital,SI,10301,1,25,13,NYC_COVID_REAL
2023-05-24,Bronx Medical Center,BX,10451,5,26,32,NYC_COVID_REAL
2023-05-24,Brooklyn Health Center,BK,11201,5,25,78,NYC_COVID_REAL
2023-05-24,Manhattan Hospital,MN,10001,8,31,60,NYC_COVID_REAL
2023-05-24,Queens Medical Center,QN,11101,8,28,85,NYC_COVID_REAL
2023-05-24,Staten Island Hospital,SI,10301,1,21,14,NYC_COVID_REAL
2023-05-25,Bronx Medical Center,BX,10451,7,33,28,NYC_COVID_REAL
2023-05-25,Brooklyn Health Center,BK,11201,3,24,46,NYC_COVID_REAL
2023-05-25,Manhattan Hospital,MN,10001,7,27,54,NYC_COVID_REAL
2023-05-25,Queens Medical Center,QN,11101,5,15,47,NYC_COVID_REAL
2023-05-25,Staten Island Hospital,SI,10301,1,28,8,NYC_COVID_REAL
2023-05-26,Bronx Medical Center,BX,10451,4,33,9,NYC_COVID_REAL
2023-05-26,Brooklyn Health Center,BK,11201,8,20,43,NYC_COVID_REAL
2023-05-26,Manhattan Hospital,MN,10001,2,24,45,NYC_COVID_REAL
2023-05-26,Queens Medical Center,QN,11101,3,22,51,NYC_COVID_REAL
2023-05-26,Staten Island Hospital,SI,10301,1,24,7,NYC_COVID_REAL
2023-05-27,Bronx Medical Center,BX,10451,5,23,14,NYC_COVID_REAL
2023-05-27,Brooklyn Health Center,BK,11201,5,31,30,NYC_COVID_REAL
2023-05-27,Manhattan Hospital,MN,10001,1,20,23,NYC_COVID_REAL
2023-05-27,Queens Medical Center,QN,11101,4,19,40,NYC_COVID_REAL
2023-05-27,Staten Island Hospital,SI,10301,1,15,4,NYC_COVID_REAL
2023-05-28,Bronx Medical Center,BX,10451,4,16,19,NYC_COVID_REAL
2023-05-28,Brooklyn Health Center,BK,11201,4,21,44,NYC_COVID_REAL
2023-05-28,Manhattan Hospital,MN,10001,7,26,25,NYC_COVID_REAL
2023-05-28,Queens Medical Center,QN,11101,9,27,43,NYC_COVID_REAL
2023-05-28,Staten Island Hospital,SI,10301,1,18,8,NYC_COVID_REAL
2023-05-29,Bronx Medical Center,BX,10451,10,35,28,NYC_COVID_REAL
2023-05-29,Brooklyn Health Center,BK,11201,2,30,25,NYC_COVID_REAL
2023-05-29,Manhattan Hospital,MN,10001,5,19,31,NYC_COVID_REAL
2023-05-29,Queens Medical Center,QN,11101,5,30,44,NYC_COVID_REAL
2023-05-29,Staten Island Hospital,SI,10301,2,28,7,NYC_COVID_REAL
2023-05-30,Bronx Medical Center,BX,10451,2,18,47,NYC_COVID_REAL
2023-05-30,Brooklyn Health Center,BK,11201,5,15,87,NYC_COVID_REAL
2023-05-30,Manhattan Hospital,MN,10001,6,22,64,NYC_COVID_REAL
2023-05-30,Queens Medical Center,QN,11101,6,31,101,NYC_COVID_REAL
2023-05-30,Staten Island Hospital,SI,10301,1,14,12,NYC_COVID_REAL
2023-05-31,Bronx Medical Center,BX,10451,3,16,38,NYC_COVID_REAL
2023-05-31,Brooklyn Health Center,BK,11201,7,33,68,NYC_COVID_REAL
2023-05-31,Manhattan Hospital,MN,10001,4,26,53,NYC_COVID_REAL
2023-05-31,Queens Medical Center,QN,11101,8,36,88,NYC_COVID_REAL
2023-05-31,Staten Island Hospital,SI,10301,1,17,15,NYC_COVID_REAL
2023-06-01,Bronx Medical Center,BX,10451,6,20,50,NYC_COVID_REAL
2023-06-01,Brooklyn Health Center,BK,11201,6,34,68,NYC_COVID_REAL
2023-06-01,Manhattan Hospital,MN,10001,9,27,60,NYC_COVID_REAL
2023-06-01,Queens Medical Center,QN,11101,8,37,71,NYC_COVID_REAL
2023-06-01,Staten Island Hospital,SI,10301,4,15,12,NYC_COVID_REAL
2023-06-02,Bronx Medical Center,BX,10451,9,34,34,NYC_COVID_REAL
2023-06-02,Brooklyn Health Center,BK,11201,4,22,47,NYC_COVID_REAL
2023-06-02,Manhattan Hospital,MN,10001,4,25,44,NYC_COVID_REAL
2023-06-02,Queens Medical Center,QN,11101,7,34,61,NYC_COVID_REAL
2023-06-02,Staten Island Hospital,SI,10301,1,24,9,NYC_COVID_REAL
2023-06-03,Bronx Medical Center,BX,10451,2,22,26,NYC_COVID_REAL
2023-06-03,Brooklyn Health Center,BK,11201,4,24,34,NYC_COVID_REAL
2023-06-03,Manhattan Hospital,MN,10001,5,21,27,NYC_COVID_REAL
2023-06-03,Queens Medical Center,QN,11101,8,22,56,NYC_COVID_REAL
2023-06-03,Staten Island Hospital,SI,10301,2,12,3,NYC_COVID_REAL
2023-06-04,Bronx Medical Center,BX,10451,4,14,27,NYC_COVID_REAL
2023-06-04,Brooklyn Health Center,BK,11201,5,18,44,NYC_COVID_REAL
2023-06-04,Manhattan Hospital,MN,10001,3,20,24,NYC_COVID_REAL
2023-06-04,Queens Medical Center,QN,11101,7,22,33,NYC_COVID_REAL
2023-06-04,Staten Island Hospital,SI,10301,1,22,7,NYC_COVID_REAL
2023-06-05,Bronx Medical Center,BX,10451,5,22,42,NYC_COVID_REAL
2023-06-05,Brooklyn Health Center,BK,11201,12,41,66,NYC_COVID_REAL
2023-06-05,Manhattan Hospital,MN,10001,3,15,55,NYC_COVID_REAL
2023-06-05,Queens Medical Center,QN,11101,7,31,75,NYC_COVID_REAL
2023-06-05,Staten Island Hospital,SI,10301,2,14,14,NYC_COVID_REAL
2023-06-06,Bronx Medical Center,BX,10451,4,26,53,NYC_COVID_REAL
2023-06-06,Brooklyn Health Center,BK,11201,8,28,63,NYC_COVID_REAL
2023-06-06,Manhattan Hospital,MN,10001,1,22,39,NYC_COVID_REAL
2023-06-06,Queens Medical Center,QN,11101,6,19,56,NYC_COVID_REAL
2023-06-06,Staten Island Hospital,SI,10301,1,23,8,NYC_COVID_REAL
2023-06-07,Bronx Medical Center,BX,10451,7,27,38,NYC_COVID_REAL
2023-06-07,Brooklyn Health Center,BK,11201,11,24,56,NYC_COVID_REAL
2023-06-07,Manhattan Hospital,MN,10001,2,13,28,NYC_COVID_REAL
2023-06-07,Queens Medical Center,QN,11101,6,27,59,NYC_COVID_REAL
2023-06-07,Staten Island Hospital,SI,10301,2,27,9,NYC_COVID_REAL
2023-06-08,Bronx Medical Center,BX,10451,3,16,28,NYC_COVID_REAL
2023-06-08,Brooklyn Health Center,BK,11201,4,32,51,NYC_COVID_REAL
2023-06-08,Manhattan Hospital,MN,10001,5,31,48,NYC_COVID_REAL
2023-06-08,Queens Medical Center,QN,11101,4,14,49,NYC_COVID_REAL
2023-06-08,Staten Island Hospital,SI,10301,1,29,4,NYC_COVID_REAL
2023-06-09,Bronx Medical Center,BX,10451,4,20,26,NYC_COVID_REAL
2023-06-09,Brooklyn Health Center,BK,11201,8,19,48,NYC_COVID_REAL
2023-06-09,Manhattan Hospital,MN,10001,6,26,40,NYC_COVID_REAL
2023-06-09,Queens Medical Center,QN,11101,9,28,54,NYC_COVID_REAL
2023-06-09,Staten Island Hospital,SI,10301,3,30,11,NYC_COVID_REAL
2023-06-10,Bronx Medical Center,BX,10451,5,30,25,NYC_COVID_REAL
2023-06-10,Brooklyn Health Center,BK,11201,6,35,25,NYC_COVID_REAL
2023-06-10,Manhattan Hospital,MN,10001,3,21,23,NYC_COVID_REAL
2023-06-10,Queens Medical Center,QN,11101,11,36,55,NYC_COVID_REAL
2023-06-10,Staten Island Hospital,SI,10301,2,25,8,NYC_COVID_REAL
2023-06-11,Bronx Medical Center,BX,10451,2,19,21,NYC_COVID_REAL
2023-06-11,Brooklyn Health Center,BK,11201,7,33,40,NYC_COVID_REAL
2023-06-11,Manhattan Hospital,MN,10001,3,32,18,NYC_COVID_REAL
2023-06-11,Queens Medical Center,QN,11101,5,25,48,NYC_COVID_REAL
2023-06-11,Staten Island Hospital,SI,10301,1,20,7,NYC_COVID_REAL
2023-06-12,Bronx Medical Center,BX,10451,6,31,38,NYC_COVID_REAL
2023-06-12,Brooklyn Health Center,BK,11201,7,17,61,NYC_COVID_REAL
2023-06-12,Manhattan Hospital,MN,10001,6,33,53,NYC_COVID_REAL
2023-06-12,Queens Medical Center,QN,11101,5,32,66,NYC_COVID_REAL
2023-06-12,Staten Island Hospital,SI,10301,2,22,15,NYC_COVID_REAL
2023-06-13,Bronx Medical Center,BX,10451,9,23,50,NYC_COVID_REAL
2023-06-13,Brooklyn Health Center,BK,11201,10,24,69,NYC_COVID_REAL
2023-06-13,Manhattan Hospital,MN,10001,5,20,47,NYC_COVID_REAL
2023-06-13,Queens Medical Center,QN,11101,7,24,75,NYC_COVID_REAL
2023-06-13,Staten Island Hospital,SI,10301,1,22,10,NYC_COVID_REAL
2023-06-14,Bronx Medical Center,BX,10451,6,32,31,NYC_COVID_REAL
2023-06-14,Brooklyn Health Center,BK,11201,2,20,45,NYC_COVID_REAL
2023-06-14,Manhattan Hospital,MN,10001,4,25,39,NYC_COVID_REAL
2023-06-14,Queens Medical Center,QN,11101,9,28,67,NYC_COVID_REAL
2023-06-14,Staten Island Hospital,SI,10301,1,16,12,NYC_COVID_REAL
2023-06-15,Bronx Medical Center,BX,10451,5,25,47,NYC_COVID_REAL
2023-06-15,Brooklyn Health Center,BK,11201,3,19,56,NYC_COVID_REAL
2023-06-15,Manhattan Hospital,MN,10001,1,24,40,NYC_COVID_REAL
2023-06-15,Queens Medical Center,QN,11101,5,27,52,NYC_COVID_REAL
2023-06-15,Staten Island Hospital,SI,10301,1,30,9,NYC_COVID_REAL
2023-06-16,Bronx Medical Center,BX,10451,2,31,36,NYC_COVID_REAL
2023-06-16,Brooklyn Health Center,BK,11201,4,15,35,NYC_COVID_REAL
2023-06-16,Manhattan Hospital,MN,10001,2,20,27,NYC_COVID_REAL
2023-06-16,Queens Medical Center,QN,11101,3,23,46,NYC_COVID_REAL
2023-06-16,Staten Island Hospital,SI,10301,2,22,12,NYC_COVID_REAL
2023-06-17,Bronx Medical Center,BX,10451,7,35,22,NYC_COVID_REAL
2023-06-17,Brooklyn Health Center,BK,11201,7,17,26,NYC_COVID_REAL
2023-06-17,Manhattan Hospital,MN,10001,5,18,25,NYC_COVID_REAL
2023-06-17,Queens Medical Center,QN,11101,6,33,44,NYC_COVID_REAL
2023-06-17,Staten Island Hospital,SI,10301,1,22,9,NYC_COVID_REAL
2023-06-18,Bronx Medical Center,BX,10451,4,31,14,NYC_COVID_REAL
2023-06-18,Brooklyn Health Center,BK,11201,3,30,33,NYC_COVID_REAL
2023-06-18,Manhattan Hospital,MN,10001,4,32,20,NYC_COVID_REAL
2023-06-18,Queens Medical Center,QN,11101,5,18,36,NYC_COVID_REAL
2023-06-18,Staten Island Hospital,SI,10301,1,21,5,NYC_COVID_REAL
2023-06-19,Bronx Medical Center,BX,10451,2,12,27,NYC_COVID_REAL
2023-06-19,Brooklyn Health Center,BK,11201,8,20,46,NYC_COVID_REAL
2023-06-19,Manhattan Hospital,MN,10001,6,26,26,NYC_COVID_REAL
2023-06-19,Queens Medical Center,QN,11101,5,27,59,NYC_COVID_REAL
2023-06-19,Staten Island Hospital,SI,10301,1,25,8,NYC_COVID_REAL
2023-06-20,Bronx Medical Center,BX,10451,5,30,27,NYC_COVID_REAL
2023-06-20,Brooklyn Health Center,BK,11201,10,29,67,NYC_COVID_REAL
2023-06-20,Manhattan Hospital,MN,10001,4,25,36,NYC_COVID_REAL
2023-06-20,Queens Medical Center,QN,11101,9,26,73,NYC_COVID_REAL
2023-06-20,Staten Island Hospital,SI,10301,1,22,10,NYC_COVID_REAL
2023-06-21,Bronx Medical Center,BX,10451,5,22,36,NYC_COVID_REAL
2023-06-21,Brooklyn Health Center,BK,11201,2,28,36,NYC_COVID_REAL
2023-06-21,Manhattan Hospital,MN,10001,3,15,44,NYC_COVID_REAL
2023-06-21,Queens Medical Center,QN,11101,6,19,58,NYC_COVID_REAL
2023-06-21,Staten Island Hospital,SI,10301,2,19,7,NYC_COVID_REAL
2023-06-22,Bronx Medical Center,BX,10451,3,32,37,NYC_COVID_REAL
2023-06-22,Brooklyn Health Center,BK,11201,5,25,42,NYC_COVID_REAL
2023-06-22,Manhattan Hospital,MN,10001,1,22,38,NYC_COVID_REAL
2023-06-22,Queens Medical Center,QN,11101,4,27,59,NYC_COVID_REAL
2023-06-22,Staten Island Hospital,SI,10301,1,19,5,NYC_COVID_REAL
2023-06-23,Bronx Medical Center,BX,10451,5,15,19,NYC_COVID_REAL
2023-06-23,Brooklyn Health Center,BK,11201,7,17,51,NYC_COVID_REAL
2023-06-23,Manhattan Hospital,MN,10001,4,14,21,NYC_COVID_REAL
2023-06-23,Queens Medical Center,QN,11101,4,31,56,NYC_COVID_REAL
2023-06-23,Staten Island Hospital,SI,10301,1,29,13,NYC_COVID_REAL
2023-06-24,Bronx Medical Center,BX,10451,4,30,23,NYC_COVID_REAL
2023-06-24,Brooklyn Health Center,BK,11201,3,25,22,NYC_COVID_REAL
2023-06-24,Manhattan Hospital,MN,10001,3,28,18,NYC_COVID_REAL
2023-06-24,Queens Medical Center,QN,11101,6,25,27,NYC_COVID_REAL
2023-06-24,Staten Island Hospital,SI,10301,2,19,8,NYC_COVID_REAL
2023-06-25,Bronx Medical Center,BX,10451,2,17,16,NYC_COVID_REAL
2023-06-25,Brooklyn Health Center,BK,11201,3,18,26,NYC_COVID_REAL
2023-06-25,Manhattan Hospital,MN,10001,7,26,29,NYC_COVID_REAL
2023-06-25,Queens Medical Center,QN,11101,5,18,29,NYC_COVID_REAL
2023-06-25,Staten Island Hospital,SI,10301,1,29,8,NYC_COVID_REAL
2023-06-26,Bronx Medical Center,BX,10451,1,12,33,NYC_COVID_REAL
2023-06-26,Brooklyn Health Center,BK,11201,9,31,59,NYC_COVID_REAL
2023-06-26,Manhattan Hospital,MN,10001,5,19,38,NYC_COVID_REAL
2023-06-26,Queens Medical Center,QN,11101,3,32,57,NYC_COVID_REAL
2023-06-26,Staten Island Hospital,SI,10301,1,26,13,NYC_COVID_REAL
2023-06-27,Bronx Medical Center,BX,10451,5,16,32,NYC_COVID_REAL
2023-06-27,Brooklyn Health Center,BK,11201,8,21,60,NYC_COVID_REAL
2023-06-27,Manhattan Hospital,MN,10001,1,14,61,NYC_COVID_REAL
2023-06-27,Queens Medical Center,QN,11101,3,17,54,NYC_COVID_REAL
2023-06-27,Staten Island Hospital,SI,10301,1,23,13,NYC_COVID_REAL
2023-06-28,Bronx Medical Center,BX,10451,6,35,29,NYC_COVID_REAL
2023-06-28,Brooklyn Health Center,BK,11201,3,28,46,NYC_COVID_REAL
2023-06-28,Manhattan Hospital,MN,10001,2,13,40,NYC_COVID_REAL
2023-06-28,Queens Medical Center,QN,11101,8,34,50,NYC_COVID_REAL
2023-06-28,Staten Island Hospital,SI,10301,1,15,12,NYC_COVID_REAL
2023-06-29,Bronx Medical Center,BX,10451,3,19,24,NYC_COVID_REAL
2023-06-29,Brooklyn Health Center,BK,11201,6,26,42,NYC_COVID_REAL
2023-06-29,Manhattan Hospital,MN,10001,3,15,41,NYC_COVID_REAL
2023-06-29,Queens Medical Center,QN,11101,4,20,41,NYC_COVID_REAL
2023-06-29,Staten Island Hospital,SI,10301,1,14,7,NYC_COVID_REAL
2023-06-30,Bronx Medical Center,BX,10451,3,19,34,NYC_COVID_REAL
2023-06-30,Brooklyn Health Center,BK,11201,6,29,42,NYC_COVID_REAL
2023-06-30,Manhattan Hospital,MN,10001,4,19,38,NYC_COVID_REAL
2023-06-30,Queens Medical Center,QN,11101,5,16,49,NYC_COVID_REAL
2023-06-30,Staten Island Hospital,SI,10301,1,14,5,NYC_COVID_REAL
2023-07-01,Bronx Medical Center,BX,10451,3,17,23,NYC_COVID_REAL
2023-07-01,Brooklyn Health Center,BK,11201,5,29,30,NYC_COVID_REAL
2023-07-01,Manhattan Hospital,MN,10001,2,12,19,NYC_COVID_REAL
2023-07-01,Queens Medical Center,QN,11101,4,24,34,NYC_COVID_REAL
2023-07-01,Staten Island Hospital,SI,10301,1,14,5,NYC_COVID_REAL
2023-07-02,Bronx Medical Center,BX,10451,4,22,18,NYC_COVID_REAL
2023-07-02,Brooklyn Health Center,BK,11201,10,31,37,NYC_COVID_REAL
2023-07-02,Manhattan Hospital,MN,10001,4,20,33,NYC_COVID_REAL
2023-07-02,Queens Medical Center,QN,11101,5,29,33,NYC_COVID_REAL
2023-07-02,Staten Island Hospital,SI,10301,3,13,7,NYC_COVID_REAL
2023-07-03,Bronx Medical Center,BX,10451,8,31,22,NYC_COVID_REAL
2023-07-03,Brooklyn Health Center,BK,11201,10,37,54,NYC_COVID_REAL
2023-07-03,Manhattan Hospital,MN,10001,1,13,25,NYC_COVID_REAL
2023-07-03,Queens Medical Center,QN,11101,2,31,57,NYC_COVID_REAL
2023-07-03,Staten Island Hospital,SI,10301,1,13,11,NYC_COVID_REAL
2023-07-04,Bronx Medical Center,BX,10451,3,19,20,NYC_COVID_REAL
2023-07-04,Brooklyn Health Center,BK,11201,4,14,27,NYC_COVID_REAL
2023-07-04,Manhattan Hospital,MN,10001,2,29,17,NYC_COVID_REAL
2023-07-04,Queens Medical Center,QN,11101,2,19,36,NYC_COVID_REAL
2023-07-04,Staten Island Hospital,SI,10301,1,23,4,NYC_COVID_REAL
2023-07-05,Bronx Medical Center,BX,10451,5,22,32,NYC_COVID_REAL
2023-07-05,Brooklyn Health Center,BK,11201,9,28,57,NYC_COVID_REAL
2023-07-05,Manhattan Hospital,MN,10001,7,18,54,NYC_COVID_REAL
2023-07-05,Queens Medical Center,QN,11101,2,29,66,NYC_COVID_REAL
2023-07-05,Staten Island Hospital,SI,10301,2,26,11,NYC_COVID_REAL
2023-07-06,Bronx Medical Center,BX,10451,2,28,28,NYC_COVID_REAL
2023-07-06,Brooklyn Health Center,BK,11201,9,27,54,NYC_COVID_REAL
2023-07-06,Manhattan Hospital,MN,10001,7,22,46,NYC_COVID_REAL
2023-07-06,Queens Medical Center,QN,11101,5,16,57,NYC_COVID_REAL
2023-07-06,Staten Island Hospital,SI,10301,1,19,11,NYC_COVID_REAL
2023-07-07,Bronx Medical Center,BX,10451,9,24,22,NYC_COVID_REAL
2023-07-07,Brooklyn Health Center,BK,11201,2,29,45,NYC_COVID_REAL
2023-07-07,Manhattan Hospital,MN,10001,2,12,38,NYC_COVID_REAL
2023-07-07,Queens Medical Center,QN,11101,6,22,47,NYC_COVID_REAL
2023-07-07,Staten Island Hospital,SI,10301,5,31,13,NYC_COVID_REAL
2023-07-08,Bronx Medical Center,BX,10451,3,19,21,NYC_COVID_REAL
2023-07-08,Brooklyn Health Center,BK,11201,7,17,32,NYC_COVID_REAL
2023-07-08,Manhattan Hospital,MN,10001,3,31,31,NYC_COVID_REAL
2023-07-08,Queens Medical Center,QN,11101,4,20,44,NYC_COVID_REAL
2023-07-08,Staten Island Hospital,SI,10301,1,27,9,NYC_COVID_REAL
2023-07-09,Bronx Medical Center,BX,10451,3,30,16,NYC_COVID_REAL
2023-07-09,Brooklyn Health Center,BK,11201,3,21,42,NYC_COVID_REAL
2023-07-09,Manhattan Hospital,MN,10001,5,15,23,NYC_COVID_REAL
2023-07-09,Queens Medical Center,QN,11101,2,30,27,NYC_COVID_REAL
2023-07-09,Staten Island Hospital,SI,10301,1,22,4,NYC_COVID_REAL
2023-07-10,Bronx Medical Center,BX,10451,4,23,55,NYC_COVID_REAL
2023-07-10,Brooklyn Health Center,BK,11201,11,25,99,NYC_COVID_REAL
2023-07-10,Manhattan Hospital,MN,10001,3,21,64,NYC_COVID_REAL
2023-07-10,Queens Medical Center,QN,11101,11,32,85,NYC_COVID_REAL
2023-07-10,Staten Island Hospital,SI,10301,1,13,9,NYC_COVID_REAL
2023-07-11,Bronx Medical Center,BX,10451,3,21,70,NYC_COVID_REAL
2023-07-11,Brooklyn Health Center,BK,11201,2,22,73,NYC_COVID_REAL
2023-07-11,Manhattan Hospital,MN,10001,3,17,78,NYC_COVID_REAL
2023-07-11,Queens Medical Center,QN,11101,6,31,71,NYC_COVID_REAL
2023-07-11,Staten Island Hospital,SI,10301,1,16,16,NYC_COVID_REAL
2023-07-12,Bronx Medical Center,BX,10451,5,32,30,NYC_COVID_REAL
2023-07-12,Brooklyn Health Center,BK,11201,7,26,69,NYC_COVID_REAL
2023-07-12,Manhattan Hospital,MN,10001,4,28,56,NYC_COVID_REAL
2023-07-12,Queens Medical Center,QN,11101,7,33,69,NYC_COVID_REAL
2023-07-12,Staten Island Hospital,SI,10301,1,28,12,NYC_COVID_REAL
2023-07-13,Bronx Medical Center,BX,10451,2,19,103,NYC_COVID_REAL
2023-07-13,Brooklyn Health Center,BK,11201,9,32,80,NYC_COVID_REAL
2023-07-13,Manhattan Hospital,MN,10001,3,27,120,NYC_COVID_REAL
2023-07-13,Queens Medical Center,QN,11101,6,19,95,NYC_COVID_REAL
2023-07-13,Staten Island Hospital,SI,10301,2,27,11,NYC_COVID_REAL
2023-07-14,Bronx Medical Center,BX,10451,4,32,62,NYC_COVID_REAL
2023-07-14,Brooklyn Health Center,BK,11201,10,36,77,NYC_COVID_REAL
2023-07-14,Manhattan Hospital,MN,10001,9,34,83,NYC_COVID_REAL
2023-07-14,Queens Medical Center,QN,11101,6,26,77,NYC_COVID_REAL
2023-07-14,Staten Island Hospital,SI,10301,1,26,9,NYC_COVID_REAL
2023-07-15,Bronx Medical Center,BX,10451,9,38,29,NYC_COVID_REAL
2023-07-15,Brooklyn Health Center,BK,11201,2,15,31,NYC_COVID_REAL
2023-07-15,Manhattan Hospital,MN,10001,1,22,25,NYC_COVID_REAL
2023-07-15,Queens Medical Center,QN,11101,3,27,55,NYC_COVID_REAL
2023-07-15,Staten Island Hospital,SI,10301,1,12,7,NYC_COVID_REAL
2023-07-16,Bronx Medical Center,BX,10451,5,21,25,NYC_COVID_REAL
2023-07-16,Brooklyn Health Center,BK,11201,9,24,49,NYC_COVID_REAL
2023-07-16,Manhattan Hospital,MN,10001,8,19,30,NYC_COVID_REAL
2023-07-16,Queens Medical Center,QN,11101,5,28,39,NYC_COVID_REAL
2023-07-16,Staten Island Hospital,SI,10301,1,19,8,NYC_COVID_REAL
2023-07-17,Bronx Medical Center,BX,10451,7,33,53,NYC_COVID_REAL
2023-07-17,Brooklyn Health Center,BK,11201,10,26,105,NYC_COVID_REAL
2023-07-17,Manhattan Hospital,MN,10001,3,32,59,NYC_COVID_REAL
2023-07-17,Queens Medical Center,QN,11101,7,18,81,NYC_COVID_REAL
2023-07-17,Staten Island Hospital,SI,10301,2,16,20,NYC_COVID_REAL
2023-07-18,Bronx Medical Center,BX,10451,6,16,53,NYC_COVID_REAL
2023-07-18,Brooklyn Health Center,BK,11201,10,31,75,NYC_COVID_REAL
2023-07-18,Manhattan Hospital,MN,10001,8,20,51,NYC_COVID_REAL
2023-07-18,Queens Medical Center,QN,11101,7,25,83,NYC_COVID_REAL
2023-07-18,Staten Island Hospital,SI,10301,1,20,11,NYC_COVID_REAL
2023-07-19,Bronx Medical Center,BX,10451,11,23,67,NYC_COVID_REAL
2023-07-19,Brooklyn Health Center,BK,11201,11,32,90,NYC_COVID_REAL
2023-07-19,Manhattan Hospital,MN,10001,3,13,58,NYC_COVID_REAL
2023-07-19,Queens Medical Center,QN,11101,6,34,84,NYC_COVID_REAL
2023-07-19,Staten Island Hospital,SI,10301,1,29,9,NYC_COVID_REAL
2023-07-20,Bronx Medical Center,BX,10451,10,27,61,NYC_COVID_REAL
2023-07-20,Brooklyn Health Center,BK,11201,10,31,59,NYC_COVID_REAL
2023-07-20,Manhattan Hospital,MN,10001,6,16,54,NYC_COVID_REAL
2023-07-20,Queens Medical Center,QN,11101,9,30,85,NYC_COVID_REAL
2023-07-20,Staten Island Hospital,SI,10301,1,25,9,NYC_COVID_REAL
2023-07-21,Bronx Medical Center,BX,10451,10,26,62,NYC_COVID_REAL
2023-07-21,Brooklyn Health Center,BK,11201,11,32,85,NYC_COVID_REAL
2023-07-21,Manhattan Hospital,MN,10001,6,33,57,NYC_COVID_REAL
2023-07-21,Queens Medical Center,QN,11101,3,26,77,NYC_COVID_REAL
2023-07-21,Staten Island Hospital,SI,10301,1,14,28,NYC_COVID_REAL
2023-07-22,Bronx Medical Center,BX,10451,4,15,30,NYC_COVID_REAL
2023-07-22,Brooklyn Health Center,BK,11201,7,23,48,NYC_COVID_REAL
2023-07-22,Manhattan Hospital,MN,10001,9,38,35,NYC_COVID_REAL
2023-07-22,Queens Medical Center,QN,11101,10,32,57,NYC_COVID_REAL
2023-07-22,Staten Island Hospital,SI,10301,2,12,15,NYC_COVID_REAL
2023-07-23,Bronx Medical Center,BX,10451,6,19,36,NYC_COVID_REAL
2023-07-23,Brooklyn Health Center,BK,11201,9,19,78,NYC_COVID_REAL
2023-07-23,Manhattan Hospital,MN,10001,3,27,40,NYC_COVID_REAL
2023-07-23,Queens Medical Center,QN,11101,5,15,82,NYC_COVID_REAL
2023-07-23,Staten Island Hospital,SI,10301,1,16,15,NYC_COVID_REAL
2023-07-24,Bronx Medical Center,BX,10451,7,29,72,NYC_COVID_REAL
2023-07-24,Brooklyn Health Center,BK,11201,10,29,142,NYC_COVID_REAL
2023-07-24,Manhattan Hospital,MN,10001,3,17,83,NYC_COVID_REAL
2023-07-24,Queens Medical Center,QN,11101,14,39,128,NYC_COVID_REAL
2023-07-24,Staten Island Hospital,SI,10301,1,19,19,NYC_COVID_REAL
2023-07-25,Bronx Medical Center,BX,10451,11,29,76,NYC_COVID_REAL
2023-07-25,Brooklyn Health Center,BK,11201,7,27,97,NYC_COVID_REAL
2023-07-25,Manhattan Hospital,MN,10001,8,21,71,NYC_COVID_REAL
2023-07-25,Queens Medical Center,QN,11101,9,19,117,NYC_COVID_REAL
2023-07-25,Staten Island Hospital,SI,10301,1,18,14,NYC_COVID_REAL
2023-07-26,Bronx Medical Center,BX,10451,9,20,80,NYC_COVID_REAL
2023-07-26,Brooklyn Health Center,BK,11201,19,37,125,NYC_COVID_REAL
2023-07-26,Manhattan Hospital,MN,10001,3,15,68,NYC_COVID_REAL
2023-07-26,Queens Medical Center,QN,11101,5,18,97,NYC_COVID_REAL
