date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits
2023-06-06,NewYork-Presbyterian,Manhattan,15267,37,127
2023-06-06,Jamaica Hospital,Queens,17033,42,108
2023-06-06,Queens Hospital Center,Queens,12513,46,172
2023-06-06,Elmhurst Hospital,Queens,12413,49,111
2023-06-06,Richmond University Medical Center,Staten Island,11541,15,104
2023-06-06,Staten Island University Hospital,Staten Island,12303,35,100
2023-06-07,Bronx-Lebanon Hospital,Bronx,15754,51,188
2023-06-07,St. Barnabas Hospital,Bronx,19560,33,86
2023-06-07,Montefiore Medical Center,Bronx,17368,39,154
2023-06-07,Brooklyn Methodist Hospital,Brooklyn,12137,52,106
2023-06-07,Kings County Hospital,Brooklyn,15178,37,99
2023-06-07,Maimonides Medical Center,Brooklyn,14271,21,110
2023-06-07,Mount Sinai Hospital,Manhattan,14736,28,100
2023-06-07,NYU Langone Health,Manhattan,17307,34,154
2023-06-07,NewYork-Presbyterian,Manhattan,11937,17,165
2023-06-07,Jamaica Hospital,Queens,11939,34,112
2023-06-07,Queens Hospital Center,Queens,18650,37,182
2023-06-07,Elmhurst Hospital,Queens,16698,49,117
2023-06-07,Richmond University Medical Center,Staten Island,16136,37,162
2023-06-07,Staten Island University Hospital,Staten Island,17459,33,177
2023-06-08,Bronx-Lebanon Hospital,Bronx,14229,17,83
2023-06-08,St. Barnabas Hospital,Bronx,15312,20,76
2023-06-08,Montefiore Medical Center,Bronx,17612,42,119
2023-06-08,Brooklyn Methodist Hospital,Brooklyn,15193,22,76
2023-06-08,Kings County Hospital,Brooklyn,12373,35,89
2023-06-08,Maimonides Medical Center,Brooklyn,15123,46,145
2023-06-08,Mount Sinai Hospital,Manhattan,17803,31,135
2023-06-08,NYU Langone Health,Manhattan,15941,52,165
2023-06-08,NewYork-Presbyterian,Manhattan,16136,22,115
2023-06-08,Jamaica Hospital,Queens,12883,43,151
2023-06-08,Queens Hospital Center,Queens,11163,44,154
2023-06-08,Elmhurst Hospital,Queens,19755,43,124
2023-06-08,Richmond University Medical Center,Staten Island,11472,44,188
2023-06-08,Staten Island University Hospital,Staten Island,16947,36,143
2023-06-09,Bronx-Lebanon Hospital,Bronx,11507,48,155
2023-06-09,St. Barnabas Hospital,Bronx,12477,30,143
2023-06-09,Montefiore Medical Center,Bronx,15772,39,183
2023-06-09,Brooklyn Methodist Hospital,Brooklyn,13412,37,183
2023-06-09,Kings County Hospital,Brooklyn,19991,24,153
2023-06-09,Maimonides Medical Center,Brooklyn,11451,54,131
2023-06-09,Mount Sinai Hospital,Manhattan,17239,42,114
2023-06-09,NYU Langone Health,Manhattan,16451,30,101
2023-06-09,NewYork-Presbyterian,Manhattan,14744,43,180
2023-06-09,Jamaica Hospital,Queens,14252,24,150
2023-06-09,Queens Hospital Center,Queens,14570,20,87
2023-06-09,Elmhurst Hospital,Queens,14139,52,139
2023-06-09,Richmond University Medical Center,Staten Island,13153,26,100
2023-06-09,Staten Island University Hospital,Staten Island,18603,25,78
2023-06-10,Bronx-Lebanon Hospital,Bronx,15951,40,108
2023-06-10,St. Barnabas Hospital,Bronx,18664,22,99
2023-06-10,Montefiore Medical Center,Bronx,15607,48,144
2023-06-10,Brooklyn Methodist Hospital,Brooklyn,17035,43,144
2023-06-10,Kings County Hospital,Brooklyn,13004,38,126
2023-06-10,Maimonides Medical Center,Brooklyn,18569,41,136
2023-06-10,Mount Sinai Hospital,Manhattan,18386,49,177
2023-06-10,NYU Langone Health,Manhattan,19329,36,185
2023-06-10,NewYork-Presbyterian,Manhattan,19063,40,167
2023-06-10,Jamaica Hospital,Queens,16380,43,180
2023-06-10,Queens Hospital Center,Queens,15621,54,164
2023-06-10,Elmhurst Hospital,Queens,12119,40,162
2023-06-10,Richmond University Medical Center,Staten Island,13950,20,70
2023-06-10,Staten Island University Hospital,Staten Island,15485,23,99
2023-06-11,Bronx-Lebanon Hospital,Bronx,17626,43,166
2023-06-11,St. Barnabas Hospital,Bronx,13195,38,138
2023-06-11,Montefiore Medical Center,Bronx,19181,39,164
2023-06-11,Brooklyn Methodist Hospital,Brooklyn,17757,43,129
2023-06-11,Kings County Hospital,Brooklyn,15574,52,134
2023-06-11,Maimonides Medical Center,Brooklyn,17112,28,93
2023-06-11,Mount Sinai Hospital,Manhattan,17048,46,97
2023-06-11,NYU Langone Health,Manhattan,15962,23,166
2023-06-11,NewYork-Presbyterian,Manhattan,12914,35,110
2023-06-11,Jamaica Hospital,Queens,11439,49,130
2023-06-11,Queens Hospital Center,Queens,12199,52,127
2023-06-11,Elmhurst Hospital,Queens,17100,53,178
2023-06-11,Richmond University Medical Center,Staten Island,18896,24,129
2023-06-11,Staten Island University Hospital,Staten Island,14166,16,119
2023-06-12,Bronx-Lebanon Hospital,Bronx,11325,19,80
2023-06-12,St. Barnabas Hospital,Bronx,16849,17,96
2023-06-12,Montefiore Medical Center,Bronx,17833,32,129
2023-06-12,Brooklyn Methodist Hospital,Brooklyn,13021,40,138
2023-06-12,Kings County Hospital,Brooklyn,18221,32,176
2023-06-12,Maimonides Medical Center,Brooklyn,12753,41,153
2023-06-12,Mount Sinai Hospital,Manhattan,16718,45,188
2023-06-12,NYU Langone Health,Manhattan,12350,46,162
2023-06-12,NewYork-Presbyterian,Manhattan,12703,32,152
2023-06-12,Jamaica Hospital,Queens,17844,35,170
2023-06-12,Queens Hospital Center,Queens,14615,22,123
2023-06-12,Elmhurst Hospital,Queens,17136,46,129
2023-06-12,Richmond University Medical Center,Staten Island,17391,47,103
2023-06-12,Staten Island University Hospital,Staten Island,11977,24,157
2023-06-13,Bronx-Lebanon Hospital,Bronx,15622,23,150
2023-06-13,St. Barnabas Hospital,Bronx,19764,27,113
2023-06-13,Montefiore Medical Center,Bronx,19103,52,113
2023-06-13,Brooklyn Methodist Hospital,Brooklyn,18565,26,96
2023-06-13,Kings County Hospital,Brooklyn,16210,33,113
2023-06-13,Maimonides Medical Center,Brooklyn,13215,22,151
2023-06-13,Mount Sinai Hospital,Manhattan,13512,18,106
2023-06-13,NYU Langone Health,Manhattan,19049,38,159
2023-06-13,NewYork-Presbyterian,Manhattan,12792,33,92
2023-06-13,Jamaica Hospital,Queens,15910,34,94
2023-06-13,Queens Hospital Center,Queens,18539,23,124
2023-06-13,Elmhurst Hospital,Queens,18253,42,180
2023-06-13,Richmond University Medical Center,Staten Island,12375,42,168
2023-06-13,Staten Island University Hospital,Staten Island,13784,29,169
2023-06-14,Bronx-Lebanon Hospital,Bronx,16109,38,92
2023-06-14,St. Barnabas Hospital,Bronx,11617,28,151
2023-06-14,Montefiore Medical Center,Bronx,12336,43,133
2023-06-14,Brooklyn Methodist Hospital,Brooklyn,19977,26,126
2023-06-14,Kings County Hospital,Brooklyn,18552,26,88
2023-06-14,Maimonides Medical Center,Brooklyn,11923,45,106
2023-06-14,Mount Sinai Hospital,Manhattan,17769,20,80
2023-06-14,NYU Langone Health,Manhattan,15454,29,166
2023-06-14,NewYork-Presbyterian,Manhattan,13119,47,175
2023-06-14,Jamaica Hospital,Queens,19557,26,104
2023-06-14,Queens Hospital Center,Queens,12551,44,143
2023-06-14,Elmhurst Hospital,Queens,13735,56,147
2023-06-14,Richmond University Medical Center,Staten Island,17431,33,120
2023-06-14,Staten Island University Hospital,Staten Island,12156,42,114
2023-06-15,Bronx-Lebanon Hospital,Bronx,11859,20,158
2023-06-15,St. Barnabas Hospital,Bronx,17222,37,92
2023-06-15,Montefiore Medical Center,Bronx,14179,41,110
2023-06-15,Brooklyn Methodist Hospital,Brooklyn,14797,19,145
2023-06-15,Kings County Hospital,Brooklyn,11993,56,124
2023-06-15,Maimonides Medical Center,Brooklyn,19005,35,115
2023-06-15,Mount Sinai Hospital,Manhattan,16187,20,98
2023-06-15,NYU Langone Health,Manhattan,18909,20,114
2023-06-15,NewYork-Presbyterian,Manhattan,14715,51,115
2023-06-15,Jamaica Hospital,Queens,14677,47,163
2023-06-15,Queens Hospital Center,Queens,13857,27,173
2023-06-15,Elmhurst Hospital,Queens,16654,25,144
2023-06-15,Richmond University Medical Center,Staten Island,18943,39,103
2023-06-15,Staten Island University Hospital,Staten Island,17923,28,141
2023-06-16,Bronx-Lebanon Hospital,Bronx,15034,36,140
2023-06-16,St. Barnabas Hospital,Bronx,15926,30,162
2023-06-16,Montefiore Medical Center,Bronx,17636,40,115
2023-06-16,Brooklyn Methodist Hospital,Brooklyn,12351,37,182
2023-06-16,Kings County Hospital,Brooklyn,15470,22,171
2023-06-16,Maimonides Medical Center,Brooklyn,14328,36,182
2023-06-16,Mount Sinai Hospital,Manhattan,13389,32,93
2023-06-16,NYU Langone Health,Manhattan,16020,39,154
2023-06-16,NewYork-Presbyterian,Manhattan,19278,32,118
2023-06-16,Jamaica Hospital,Queens,11811,38,164
2023-06-16,Queens Hospital Center,Queens,12785,51,123
2023-06-16,Elmhurst Hospital,Queens,18222,25,102
2023-06-16,Richmond University Medical Center,Staten Island,19290,37,141
2023-06-16,Staten Island University Hospital,Staten Island,18048,19,78
2023-06-17,Bronx-Lebanon Hospital,Bronx,16086,44,193
2023-06-17,St. Barnabas Hospital,Bronx,12444,16,100
2023-06-17,Montefiore Medical Center,Bronx,17358,41,112
2023-06-17,Brooklyn Methodist Hospital,Brooklyn,19558,27,120
2023-06-17,Kings County Hospital,Brooklyn,17059,22,132
2023-06-17,Maimonides Medical Center,Brooklyn,11553,47,190
2023-06-17,Mount Sinai Hospital,Manhattan,18552,39,134
2023-06-17,NYU Langone Health,Manhattan,15233,25,110
2023-06-17,NewYork-Presbyterian,Manhattan,16384,23,158
2023-06-17,Jamaica Hospital,Queens,18621,40,145
2023-06-17,Queens Hospital Center,Queens,13953,31,98
2023-06-17,Elmhurst Hospital,Queens,14740,37,124
2023-06-17,Richmond University Medical Center,Staten Island,12567,20,121
2023-06-17,Staten Island University Hospital,Staten Island,16104,39,173
2023-06-18,Bronx-Lebanon Hospital,Bronx,11498,36,185
2023-06-18,St. Barnabas Hospital,Bronx,12392,17,74
2023-06-18,Montefiore Medical Center,Bronx,15182,16,66
2023-06-18,Brooklyn Methodist Hospital,Brooklyn,11755,32,115
2023-06-18,Kings County Hospital,Brooklyn,12596,44,122
2023-06-18,Maimonides Medical Center,Brooklyn,16203,34,174
2023-06-18,Mount Sinai Hospital,Manhattan,18677,26,134
2023-06-18,NYU Langone Health,Manhattan,12519,18,133
2023-06-18,NewYork-Presbyterian,Manhattan,19008,18,127
2023-06-18,Jamaica Hospital,Queens,18715,30,117
2023-06-18,Queens Hospital Center,Queens,16568,47,186
2023-06-18,Elmhurst Hospital,Queens,14143,46,190
2023-06-18,Richmond University Medical Center,Staten Island,14221,29,139
2023-06-18,Staten Island University Hospital,Staten Island,11657,42,170
2023-06-19,Bronx-Lebanon Hospital,Bronx,14007,47,141
2023-06-19,St. Barnabas Hospital,Bronx,18913,37,148
2023-06-19,Montefiore Medical Center,Bronx,13288,30,89
2023-06-19,Brooklyn Methodist Hospital,Brooklyn,14571,51,162
2023-06-19,Kings County Hospital,Brooklyn,13965,27,100
2023-06-19,Maimonides Medical Center,Brooklyn,12360,28,140
2023-06-19,Mount Sinai Hospital,Manhattan,19756,16,96
2023-06-19,NYU Langone Health,Manhattan,18154,31,84
2023-06-19,NewYork-Presbyterian,Manhattan,16381,25,117
2023-06-19,Jamaica Hospital,Queens,18099,46,194
2023-06-19,Queens Hospital Center,Queens,14321,53,180
2023-06-19,Elmhurst Hospital,Queens,19961,50,139
2023-06-19,Richmond University Medical Center,Staten Island,13726,43,163
2023-06-19,Staten Island University Hospital,Staten Island,11086,43,110
2023-06-20,Bronx-Lebanon Hospital,Bronx,13474,19,123
2023-06-20,St. Barnabas Hospital,Bronx,14790,29,132
2023-06-20,Montefiore Medical Center,Bronx,14730,28,175
2023-06-20,Brooklyn Methodist Hospital,Brooklyn,15194,50,127
2023-06-20,Kings County Hospital,Brooklyn,11763,20,159
2023-06-20,Maimonides Medical Center,Brooklyn,14437,22,135
2023-06-20,Mount Sinai Hospital,Manhattan,13760,18,98
2023-06-20,NYU Langone Health,Manhattan,11961,40,176
2023-06-20,NewYork-Presbyterian,Manhattan,18262,31,146
2023-06-20,Jamaica Hospital,Queens,11340,28,78
2023-06-20,Queens Hospital Center,Queens,14295,31,172
2023-06-20,Elmhurst Hospital,Queens,11729,25,123
2023-06-20,Richmond University Medical Center,Staten Island,14528,36,155
2023-06-20,Staten Island University Hospital,Staten Island,12802,40,139
2023-06-21,Bronx-Lebanon Hospital,Bronx,14678,27,108
2023-06-21,St. Barnabas Hospital,Bronx,13068,50,142
2023-06-21,Montefiore Medical Center,Bronx,16618,37,126
2023-06-21,Brooklyn Methodist Hospital,Brooklyn,11014,28,115
2023-06-21,Kings County Hospital,Brooklyn,11062,23,114
2023-06-21,Maimonides Medical Center,Brooklyn,18589,24,152
2023-06-21,Mount Sinai Hospital,Manhattan,17468,48,117
2023-06-21,NYU Langone Health,Manhattan,18616,26,152
2023-06-21,NewYork-Presbyterian,Manhattan,14447,37,94
2023-06-21,Jamaica Hospital,Queens,17412,24,138
2023-06-21,Queens Hospital Center,Queens,16282,34,95
2023-06-21,Elmhurst Hospital,Queens,14004,51,199
2023-06-21,Richmond University Medical Center,Staten Island,18036,31,114
2023-06-21,Staten Island University Hospital,Staten Island,14749,39,102
2023-06-22,Bronx-Lebanon Hospital,Bronx,17676,33,170
2023-06-22,St. Barnabas Hospital,Bronx,19403,45,171
2023-06-22,Montefiore Medical Center,Bronx,13012,34,154
2023-06-22,Brooklyn Methodist Hospital,Brooklyn,13496,27,132
2023-06-22,Kings County Hospital,Brooklyn,12360,24,115
2023-06-22,Maimonides Medical Center,Brooklyn,19376,31,103
2023-06-22,Mount Sinai Hospital,Manhattan,17401,22,100
2023-06-22,NYU Langone Health,Manhattan,18797,52,192
2023-06-22,NewYork-Presbyterian,Manhattan,17944,42,149
2023-06-22,Jamaica Hospital,Queens,14719,49,146
2023-06-22,Queens Hospital Center,Queens,14398,28,132
2023-06-22,Elmhurst Hospital,Queens,15621,40,152
2023-06-22,Richmond University Medical Center,Staten Island,18323,34,172
2023-06-22,Staten Island University Hospital,Staten Island,17571,21,82
2023-06-23,Bronx-Lebanon Hospital,Bronx,12174,19,143
2023-06-23,St. Barnabas Hospital,Bronx,18420,21,133
2023-06-23,Montefiore Medical Center,Bronx,12035,25,128
2023-06-23,Brooklyn Methodist Hospital,Brooklyn,16466,51,156
2023-06-23,Kings County Hospital,Brooklyn,13826,53,113
2023-06-23,Maimonides Medical Center,Brooklyn,19236,31,126
2023-06-23,Mount Sinai Hospital,Manhattan,17592,45,112
2023-06-23,NYU Langone Health,Manhattan,18415,34,178
2023-06-23,NewYork-Presbyterian,Manhattan,13670,45,133
2023-06-23,Jamaica Hospital,Queens,17946,48,140
2023-06-23,Queens Hospital Center,Queens,12033,24,137
2023-06-23,Elmhurst Hospital,Queens,19236,25,105
2023-06-23,Richmond University Medical Center,Staten Island,12288,22,72
2023-06-23,Staten Island University Hospital,Staten Island,14267,40,125
2023-06-24,Bronx-Lebanon Hospital,Bronx,15617,23,116
2023-06-24,St. Barnabas Hospital,Bronx,16100,42,176
2023-06-24,Montefiore Medical Center,Bronx,12816,42,141
2023-06-24,Brooklyn Methodist Hospital,Brooklyn,17646,45,103
2023-06-24,Kings County Hospital,Brooklyn,11633,32,157
2023-06-24,Maimonides Medical Center,Brooklyn,13854,33,141
2023-06-24,Mount Sinai Hospital,Manhattan,14558,16,132
2023-06-24,NYU Langone Health,Manhattan,11022,30,120
2023-06-24,NewYork-Presbyterian,Manhattan,19734,27,106
2023-06-24,Jamaica Hospital,Queens,12262,28,148
2023-06-24,Queens Hospital Center,Queens,11072,17,90
2023-06-24,Elmhurst Hospital,Queens,16609,48,105
2023-06-24,Richmond University Medical Center,Staten Island,19377,35,131
2023-06-24,Staten Island University Hospital,Staten Island,14160,32,84
2023-06-25,Bronx-Lebanon Hospital,Bronx,18979,17,134
2023-06-25,St. Barnabas Hospital,Bronx,15158,47,102
2023-06-25,Montefiore Medical Center,Bronx,11889,30,157
2023-06-25,Brooklyn Methodist Hospital,Brooklyn,14664,41,145
2023-06-25,Kings County Hospital,Brooklyn,13350,19,161
2023-06-25,Maimonides Medical Center,Brooklyn,16999,30,129
2023-06-25,Mount Sinai Hospital,Manhattan,12072,30,121
2023-06-25,NYU Langone Health,Manhattan,13255,25,111
2023-06-25,NewYork-Presbyterian,Manhattan,14965,38,148
2023-06-25,Jamaica Hospital,Queens,11575,35,141
2023-06-25,Queens Hospital Center,Queens,12133,49,119
2023-06-25,Elmhurst Hospital,Queens,15945,37,178
2023-06-25,Richmond University Medical Center,Staten Island,17803,44,165
2023-06-25,Staten Island University Hospital,Staten Island,13445,17,116
2023-06-26,Bronx-Lebanon Hospital,Bronx,17049,32,95
2023-06-26,St. Barnabas Hospital,Bronx,13894,50,198
2023-06-26,Montefiore Medical Center,Bronx,11324,34,135
2023-06-26,Brooklyn Methodist Hospital,Brooklyn,14205,23,115
2023-06-26,Kings County Hospital,Brooklyn,12872,42,105
2023-06-26,Maimonides Medical Center,Brooklyn,18443,55,173
2023-06-26,Mount Sinai Hospital,Manhattan,17215,41,114
2023-06-26,NYU Langone Health,Manhattan,16776,39,130
2023-06-26,NewYork-Presbyterian,Manhattan,19139,27,146
2023-06-26,Jamaica Hospital,Queens,19928,33,103
2023-06-26,Queens Hospital Center,Queens,16182,55,193
2023-06-26,Elmhurst Hospital,Queens,16266,55,152
2023-06-26,Richmond University Medical Center,Staten Island,17890,33,139
2023-06-26,Staten Island University Hospital,Staten Island,13432,41,150
2023-06-27,Bronx-Lebanon Hospital,Bronx,11216,26,105
2023-06-27,St. Barnabas Hospital,Bronx,11698,49,146
2023-06-27,Montefiore Medical Center,Bronx,13207,49,121
2023-06-27,Brooklyn Methodist Hospital,Brooklyn,18124,42,95
2023-06-27,Kings County Hospital,Brooklyn,13713,57,198
2023-06-27,Maimonides Medical Center,Brooklyn,11409,55,159
2023-06-27,Mount Sinai Hospital,Manhattan,12165,45,117
2023-06-27,NYU Langone Health,Manhattan,15737,49,140
2023-06-27,NewYork-Presbyterian,Manhattan,13877,52,142
2023-06-27,Jamaica Hospital,Queens,15559,33,168
2023-06-27,Queens Hospital Center,Queens,16739,36,121
2023-06-27,Elmhurst Hospital,Queens,12144,48,136
2023-06-27,Richmond University Medical Center,Staten Island,11083,38,128
2023-06-27,Staten Island University Hospital,Staten Island,14005,23,146
2023-06-28,Bronx-Lebanon Hospital,Bronx,12938,43,119
2023-06-28,St. Barnabas Hospital,Bronx,17277,29,152
2023-06-28,Montefiore Medical Center,Bronx,12449,28,171
2023-06-28,Brooklyn Methodist Hospital,Brooklyn,16517,47,194
2023-06-28,Kings County Hospital,Brooklyn,11137,22,86
2023-06-28,Maimonides Medical Center,Brooklyn,15787,34,111
2023-06-28,Mount Sinai Hospital,Manhattan,11642,32,151
2023-06-28,NYU Langone Health,Manhattan,11596,24,132
2023-06-28,NewYork-Presbyterian,Manhattan,11265,25,138
2023-06-28,Jamaica Hospital,Queens,14638,55,155
2023-06-28,Queens Hospital Center,Queens,17919,47,183
2023-06-28,Elmhurst Hospital,Queens,15883,38,184
2023-06-28,Richmond University Medical Center,Staten Island,16407,22,110
2023-06-28,Staten Island University Hospital,Staten Island,16284,19,77
2023-06-29,Bronx-Lebanon Hospital,Bronx,15415,44,122
2023-06-29,St. Barnabas Hospital,Bronx,17481,49,169
2023-06-29,Montefiore Medical Center,Bronx,19457,43,109
2023-06-29,Brooklyn Methodist Hospital,Brooklyn,13701,47,136
2023-06-29,Kings County Hospital,Brooklyn,17460,50,167
2023-06-29,Maimonides Medical Center,Brooklyn,17749,47,136
2023-06-29,Mount Sinai Hospital,Manhattan,12407,50,186
2023-06-29,NYU Langone Health,Manhattan,15282,30,141
2023-06-29,NewYork-Presbyterian,Manhattan,16001,21,81
2023-06-29,Jamaica Hospital,Queens,11529,46,161
2023-06-29,Queens Hospital Center,Queens,19974,26,136
2023-06-29,Elmhurst Hospital,Queens,19111,34,105
2023-06-29,Richmond University Medical Center,Staten Island,17388,24,109
2023-06-29,Staten Island University Hospital,Staten Island,12507,36,110
2023-06-30,Bronx-Lebanon Hospital,Bronx,16408,22,153
2023-06-30,St. Barnabas Hospital,Bronx,12172,47,151
2023-06-30,Montefiore Medical Center,Bronx,16414,45,178
2023-06-30,Brooklyn Methodist Hospital,Brooklyn,19396,26,116
2023-06-30,Kings County Hospital,Brooklyn,11391,25,165
2023-06-30,Maimonides Medical Center,Brooklyn,15303,21,84
2023-06-30,Mount Sinai Hospital,Manhattan,12319,51,150
2023-06-30,NYU Langone Health,Manhattan,11663,38,129
2023-06-30,NewYork-Presbyterian,Manhattan,11903,34,155
2023-06-30,Jamaica Hospital,Queens,19470,54,140
2023-06-30,Queens Hospital Center,Queens,11633,19,70
2023-06-30,Elmhurst Hospital,Queens,14807,29,98
2023-06-30,Richmond University Medical Center,Staten Island,16918,35,105
2023-06-30,Staten Island University Hospital,Staten Island,17219,18,71
2023-07-01,Bronx-Lebanon Hospital,Bronx,16282,22,108
2023-07-01,St. Barnabas Hospital,Bronx,13075,44,153
